banks,quarter,oil,pkr,pakistan10ybm,pak3mbm,Total.Deposits,Net.Loans,Total.Investment.Securities,Securities.Held.To.Maturity,Securities.for.Sale,Loan.Loss.Allowances,Other.Short.Term.Borrowings,Interest.Bearing.Deposits,Other.Deposits,Net.Interest.Income,Advances..net.of.provision,Balances.with.other.banks,Bills.payable,Borrowings,Deferred.tax.assets,Deferred.tax.liabilities,Deposits.and.other.accounts,Investments,Lending.to.financial.institutions,Provisions,Sub.ordinated.loans
HMB.KA,2018 Q4,59.96557377,133.4777049,13.51377049,9.31557377,5.0874E+11,1.9305E+11,3.56686E+11,32640939000,3.24045E+11,-16643174000,NA,4.96376E+11,10060906000,4602866000,7035843.545,119389.7273,202900.4545,1951694.818,54994.18182,29313.09091,12760693.73,6370828.545,1171643.455,-441292.7273,98236.81818
HMB.KA,2019 Q1,54.82311475,138.7672131,14.02139344,10.46344262,5.42839E+11,1.98027E+11,3.39792E+11,36259349000,3.03532E+11,-16560690000,3488696000,5.32391E+11,8016118000,4515443000,7246895.385,143807.4615,226991.0769,1694121.077,56178,25569,13032139.15,5890335.769,1308651.923,-449367.8462,111882.9231
HMB.KA,2019 Q2,59.88015873,146.5609524,14.29449206,11.75634921,5.58933E+11,2.07059E+11,3.24022E+11,36264415000,2.87757E+11,-16690520000,2960811000,5.47905E+11,8852777000,4357311000,6726644.538,155857.6923,240376.9231,1695937.692,55253.38462,20250.46154,12291688.15,5860284,1060258,-452229.6923,99425.61538
HMB.KA,2019 Q3,56.33634921,157.5777778,14.13771429,13.56984127,5.91722E+11,2.3978E+11,3.94061E+11,36268199000,3.57793E+11,-16415722000,4628892000,5.80088E+11,9471472000,4440604000,7353059.846,184626.2308,232662.2308,2916289.615,54696.76923,20072.38462,13749192.23,8173624.385,832060.8462,-466797.8462,115615.1538
HMB.KA,2019 Q4,56.82095238,155.1090476,13.1072381,13.40920635,6.00542E+11,2.24621E+11,4.74291E+11,36077711000,4.38213E+11,-16792952000,3469936000,5.52077E+11,9161441000,4653897000,7409763.667,172954.25,212037.4167,2523634.667,52920.25,20528.16667,13966447.75,8140727.083,929145,-478779,120961.6667
HMB.KA,2020 Q1,45.33516129,155.583871,12.49272581,13.41612903,6.1272E+11,2.2987E+11,4.43527E+11,36089874000,4.07437E+11,-16928825000,4106849000,5.9836E+11,11986516000,4482044000,7519878.692,186964.8462,222990.3077,2635448.462,49899.69231,34309.69231,14568033.46,8717628.538,948968.6923,-495774,126251.3846
HMB.KA,2020 Q2,27.96047619,162.9260317,13.0537619,10.27539683,5.79022E+11,2.45398E+11,4.46027E+11,36099675000,4.09928E+11,-16791869000,2099657000,5.62193E+11,14003300000,6500968000,7596838.889,173571.4444,221864.7778,3116701.556,46240.22222,47258,15053265.22,9862638.111,884497,-505951.7778,130477
HMB.KA,2020 Q3,40.89171875,166.5221875,13.31084375,7.0953125,5.99191E+11,2.60995E+11,4.8429E+11,37107395000,4.47183E+11,-17901238000,443141000,5.81223E+11,15122724000,NA,7379917.75,196514,262099.625,2889112,48095,45928.875,16102282.75,10769294.5,793748.625,-524207.375,123824.25
HMB.KA,2020 Q4,39.83333333,163.3283333,12.75825,7.226666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355429,196514,283003.5,2662321,47422,42551.5,16484836,10956108,815846,-526210,121858
MCB.KA,2013 Q2,94.04890625,98.42375,8.551109375,9.41875,NA,NA,NA,NA,NA,NA,NA,NA,NA,9113094000,3354604.667,133476.5833,117501.9167,789962.3333,66980.16667,12557.5,6846819.25,3933235.083,166629.25,-396726.6667,40915
MCB.KA,2013 Q3,105.8304688,102.7576563,8.036515625,9.00671875,6.10328E+11,2.12282E+11,4.10684E+11,8699972000,4.01984E+11,-21526300000,9587901000,3.12681E+11,NA,9709373000,3272785.846,135995.3846,125176.7692,460043.8462,72309.61538,13880.30769,7070622.231,3786361.538,254729.1538,-407253.1538,34904.92308
MCB.KA,2013 Q4,97.5815625,106.7714063,8.02671875,9.57609375,5.84219E+11,2.12275E+11,4.06298E+11,7547093000,3.98751E+11,-21015977000,11608102000,3.13909E+11,NA,9400122000,3426507.462,140734.5385,123553.7692,484524.6923,73996.53846,12031.30769,7231520.308,3849126.154,206009.2308,-408984,27678.61538
MCB.KA,2014 Q1,98.67557377,103.3257377,7.996540984,9.97147541,6.32309E+11,2.36904E+11,4.50247E+11,7286753000,4.4296E+11,-19949293000,10138726000,3.57268E+11,NA,10038463000,3557653.615,151176.1538,123706,620547.6154,73847.69231,11019.30769,7526956.154,4134944.154,221543.9231,-404416.6154,29803.76923
MCB.KA,2014 Q2,103.0392063,98.18111111,7.797952381,10.00111111,6.27128E+11,2.42802E+11,4.63446E+11,7518889000,4.55927E+11,-19285957000,8299824000,3.62215E+11,NA,11452267000,3637117.077,147945.0769,140846.0769,759981.3077,73194.23077,10056.92308,7697086,4328704.385,278741.7692,-402655.9231,28641.46154
MCB.KA,2014 Q3,97.6321875,100.3034375,8.332765625,9.968125,6.8575E+11,2.73405E+11,4.45216E+11,8165788000,4.3705E+11,-18924043000,8841424000,3.64775E+11,NA,10610677000,3691597.615,131720.3846,143868.2308,620979.2308,71771.84615,8538.923077,7994732.385,4381218.154,288290.6923,-413730.1538,29606.38462
MCB.KA,2014 Q4,73.21125,101.798125,8.163734375,9.7378125,6.66326E+11,2.78977E+11,4.60703E+11,8233670000,4.5247E+11,-18557782000,8770573000,3.81687E+11,NA,11539638000,3648248.692,142519.8462,137081.5385,664252.6923,71889.84615,11309.46154,7746917.538,4246624.231,289184.0769,-411976.1538,30962.30769
MCB.KA,2015 Q1,48.47409836,101.2793443,8.074163934,8.471311475,6.8827E+11,2.92037E+11,5.11748E+11,7884432000,5.03864E+11,-18758674000,16627700000,3.8973E+11,NA,12023145000,3887476.846,132537.1538,148137.8462,1230866,61080.61538,26438,8401234,5431944.923,290852.9231,-419973,33677.53846
MCB.KA,2015 Q2,57.85460317,101.7547619,8.809365079,7.264285714,7.26099E+11,2.9567E+11,5.76476E+11,8617203000,5.67859E+11,-18510537000,9869973000,4.13525E+11,NA,12952695000,3689979,123802.1538,150430.6154,1132396.077,60883.23077,30221.53846,8026546.923,5062602.231,293005.9231,-419203.1538,37083.30769
MCB.KA,2015 Q3,46.48609375,102.82,9.067203125,6.8175,7.55725E+11,3.06152E+11,6.18807E+11,8511212000,6.10296E+11,-18016111000,10822346000,4.08436E+11,NA,12147016000,3379763.615,132851.6923,131167.1538,646777.6923,68970.38462,18251.92308,7360381.308,4186264.231,256655.0769,-411796.3077,34408.15385
MCB.KA,2015 Q4,41.9365625,104.8409375,10.751375,6.44828125,7.07028E+11,2.98417E+11,5.98139E+11,10226155000,5.87913E+11,-17725745000,9286270000,4.00208E+11,NA,12545797000,3364486,131427.25,120498,441942,73695.25,10013.25,7121574.5,3768596,182292.25,-409906.25,28871.5
MCB.KA,2016 Q1,33.4442623,104.6467213,12.83183607,6.261147541,7.0624E+11,3.06311E+11,5.62794E+11,16064748000,5.4673E+11,-18504335000,11975237000,3.97683E+11,NA,11604228000,3947590.385,152194.9231,156260,1180214.923,61570.53846,23480.30769,8654262.077,5458624.846,283780.7692,-425438.2308,34792.15385
MCB.KA,2016 Q2,45.5271875,104.5798438,13.22853125,6.0984375,7.33387E+11,3.01415E+11,6.19599E+11,21833103000,5.97766E+11,-18069862000,8417622000,4.13711E+11,NA,12425492000,3859448,137792.6923,150128,983699.3846,67817.61538,16733.69231,8365590.538,5041054.462,285878.2308,-419600.6923,34598.61538
MCB.KA,2016 Q3,44.85796875,104.5685938,13.98870313,5.9203125,7.68195E+11,3.4566E+11,5.95714E+11,21393497000,5.7432E+11,-17933858000,11823107000,4.18015E+11,NA,10533797000,3596565.643,137476.5,129575.7143,969414.0714,69417.57143,11930.64286,7379305.643,4372211.571,215566.2143,-405060.9286,39296.07143
MCB.KA,2016 Q4,49.15904762,104.6315873,12.32236508,5.910952381,7.68971E+11,3.38324E+11,4.94019E+11,21307520000,4.72711E+11,-18161693000,9978664000,4.28898E+11,NA,10236042000,3343133.917,133992.25,102796.8333,823332.9167,68242.5,11257.5,6718650.417,3900781.75,148672.5,-396652.75,42093.16667
MCB.KA,2017 Q1,51.62129032,104.686129,11.15024194,5.941854839,7.9569E+11,3.6447E+11,5.5677E+11,NA,NA,NA,13291328000,NA,NA,9980094000,4900073.846,132908.9231,185680.0769,1904360,50979.61538,38620.30769,10705673.23,7402724.154,401320.3846,-443683.3846,47593.92308
MCB.KA,2017 Q2,48.10968254,104.6852381,9.497555556,5.98452381,8.36603E+11,3.62641E+11,6.70372E+11,18926146000,6.51446E+11,-18933750000,13854662000,4.62808E+11,NA,10550581000,5276178.231,136046,212490.7692,2323198.769,46377.53846,35283.07692,11181600.23,7818049.615,406816.5385,-439119.3077,47343.84615
MCB.KA,2017 Q3,48.18177419,105.2569355,8.733774194,5.993709677,9.14248E+11,4.0219E+11,7.25461E+11,18293144000,7.07168E+11,-17712514000,12951467000,4.84995E+11,NA,11783984000,5435555.923,140690.7692,209217.3846,2514256.231,39870,24457.84615,11612407.54,8126071.692,447099.6923,-439587.9231,51757.61538
MCB.KA,2017 Q4,55.21241935,106.1806452,10.47669355,5.990645161,9.89373E+11,4.5017E+11,6.22963E+11,23101312000,5.99862E+11,-46037099000,15335304000,5.4677E+11,24953000,11481425000,5620556.846,120872.6923,207271,2760289.154,41012.30769,18463.92308,11749912.77,8347068.923,534942.9231,-442423.1538,57474.23077
MCB.KA,2018 Q1,62.9057377,111.0455738,12.53081967,6.083278689,1.00115E+12,4.78697E+11,6.55192E+11,33918526000,6.21273E+11,-45705900000,22994877000,6.15169E+11,34739421000,11374006000,6001096.538,121859.5385,223016.1538,2374126.769,42572.92308,19360.69231,11936303.15,7714466.154,593642.4615,-438698.4615,64488.38462
MCB.KA,2018 Q2,68.06546875,116.5670313,12.66125,6.3796875,1.03971E+12,4.85392E+11,6.06706E+11,30494033000,5.76212E+11,-45343233000,12798437000,5.60118E+11,NA,11950548000,6394596.692,125205.6923,228573.1538,2297716.308,49131.23077,23044.38462,12271262.46,7419772.385,680466.3846,-440922.5385,74235.46154
MCB.KA,2018 Q3,69.68730159,123.17,12.69,7.61047619,1.07034E+12,5.44492E+11,6.94689E+11,30828806000,6.6386E+11,-44343140000,13732930000,5.74684E+11,NA,11824562000,6765106.308,115162.1538,205602.8462,2492074.538,52735.61538,21313.46154,12538241.69,7322371.846,780949.0769,-440884.4615,87368.84615
MCB.KA,2018 Q4,59.96557377,133.4777049,13.51377049,9.31557377,1.09669E+12,5.30073E+11,4.58056E+11,30542478000,4.27513E+11,-43914956000,13432760000,5.98322E+11,NA,12873542000,7035843.545,119389.7273,202900.4545,1951694.818,54994.18182,29313.09091,12760693.73,6370828.545,1171643.455,-441292.7273,98236.81818
MCB.KA,2019 Q1,54.82311475,138.7672131,14.02139344,10.46344262,1.12231E+12,5.47925E+11,7.39972E+11,36177932000,7.03794E+11,-43236380000,17003272000,6.94546E+11,35317557000,14338692000,7246895.385,143807.4615,226991.0769,1694121.077,56178,25569,13032139.15,5890335.769,1308651.923,-449367.8462,111882.9231
MCB.KA,2019 Q2,59.88015873,146.5609524,14.29449206,11.75634921,1.14397E+12,5.45942E+11,4.55499E+11,23392316000,4.32107E+11,-42939280000,15567137000,7.12918E+11,33912954000,15240858000,6726644.538,155857.6923,240376.9231,1695937.692,55253.38462,20250.46154,12291688.15,5860284,1060258,-452229.6923,99425.61538
MCB.KA,2019 Q3,56.33634921,157.5777778,14.13771429,13.56984127,1.23182E+12,5.55817E+11,7.92748E+11,22825579000,7.69922E+11,-42962503000,16852462000,7.64639E+11,34598745000,16445066000,7353059.846,184626.2308,232662.2308,2916289.615,54696.76923,20072.38462,13749192.23,8173624.385,832060.8462,-466797.8462,115615.1538
MCB.KA,2019 Q4,56.82095238,155.1090476,13.1072381,13.40920635,1.22618E+12,5.26586E+11,8.62807E+11,22781656000,8.40026E+11,-43124731000,15438562000,7.84061E+11,29762530000,17693475000,7409763.667,172954.25,212037.4167,2523634.667,52920.25,20528.16667,13966447.75,8140727.083,929145,-478779,120961.6667
MCB.KA,2020 Q1,45.33516129,155.583871,12.49272581,13.41612903,1.22659E+12,5.26915E+11,7.42539E+11,18905865000,7.23633E+11,-43398772000,20102758000,7.74831E+11,29503648000,17285782000,7519878.692,186964.8462,222990.3077,2635448.462,49899.69231,34309.69231,14568033.46,8717628.538,948968.6923,-495774,126251.3846
MCB.KA,2020 Q2,27.96047619,162.9260317,13.0537619,10.27539683,1.27195E+12,5.18866E+11,8.23818E+11,9350644000,8.14467E+11,-43668015000,13971083000,8.15265E+11,26264806000,20967033000,7596838.889,173571.4444,221864.7778,3116701.556,46240.22222,47258,15053265.22,9862638.111,884497,-505951.7778,130477
MCB.KA,2020 Q3,40.89171875,166.5221875,13.31084375,7.0953125,1.37135E+12,5.11533E+11,9.24188E+11,10122533000,9.14065E+11,-47493678000,13510312000,8.41839E+11,38521562000,NA,7379917.75,196514,262099.625,2889112,48095,45928.875,16102282.75,10769294.5,793748.625,-524207.375,123824.25
MCB.KA,2020 Q4,39.83333333,163.3283333,12.75825,7.226666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355429,196514,283003.5,2662321,47422,42551.5,16484836,10956108,815846,-526210,121858
NBPK.KA,2013 Q2,94.04890625,98.42375,8.551109375,9.41875,NA,NA,NA,NA,NA,NA,NA,NA,NA,11433917000,3354604.667,133476.5833,117501.9167,789962.3333,66980.16667,12557.5,6846819.25,3933235.083,166629.25,-396726.6667,40915
NBPK.KA,2013 Q3,105.8304688,102.7576563,8.036515625,9.00671875,1.1462E+12,7.3972E+11,3.47376E+11,3.13781E+11,33594559000,NA,14541589000,1.40287E+11,1.00592E+12,8360749000,3272785.846,135995.3846,125176.7692,460043.8462,72309.61538,13880.30769,7070622.231,3786361.538,254729.1538,-407253.1538,34904.92308
NBPK.KA,2013 Q4,97.5815625,106.7714063,8.02671875,9.57609375,1.02151E+12,6.82686E+11,3.07575E+11,34383392000,2.73191E+11,-85244662000,32407906000,6.02366E+11,NA,10410326000,3426507.462,140734.5385,123553.7692,484524.6923,73996.53846,12031.30769,7231520.308,3849126.154,206009.2308,-408984,27678.61538
NBPK.KA,2014 Q1,98.67557377,103.3257377,7.996540984,9.97147541,1.10185E+12,6.20163E+11,3.49668E+11,30090541000,3.19577E+11,-92879473000,NA,6.05166E+11,NA,8901959000,3557653.615,151176.1538,123706,620547.6154,73847.69231,11019.30769,7526956.154,4134944.154,221543.9231,-404416.6154,29803.76923
NBPK.KA,2014 Q2,103.0392063,98.18111111,7.797952381,10.00111111,1.01844E+12,6.18379E+11,3.94166E+11,88080004000,3.06086E+11,-91990060000,NA,6.01532E+11,NA,12860870000,3637117.077,147945.0769,140846.0769,759981.3077,73194.23077,10056.92308,7697086,4328704.385,278741.7692,-402655.9231,28641.46154
NBPK.KA,2014 Q3,97.6321875,100.3034375,8.332765625,9.968125,1.13954E+12,6.36122E+11,4.31311E+11,1.17106E+11,3.14204E+11,-92307984000,NA,5.86392E+11,NA,11268509000,3691597.615,131720.3846,143868.2308,620979.2308,71771.84615,8538.923077,7994732.385,4381218.154,288290.6923,-413730.1538,29606.38462
NBPK.KA,2014 Q4,73.21125,101.798125,8.163734375,9.7378125,1.0978E+12,5.86262E+11,4.43206E+11,1.07108E+11,3.36098E+11,-94206280000,NA,6.08342E+11,NA,13758489000,3648248.692,142519.8462,137081.5385,664252.6923,71889.84615,11309.46154,7746917.538,4246624.231,289184.0769,-411976.1538,30962.30769
NBPK.KA,2015 Q1,48.47409836,101.2793443,8.074163934,8.471311475,1.23441E+12,6.04245E+11,4.93287E+11,1.2201E+11,3.71277E+11,-1.01751E+11,NA,6.37829E+11,NA,10808975000,3887476.846,132537.1538,148137.8462,1230866,61080.61538,26438,8401234,5431944.923,290852.9231,-419973,33677.53846
NBPK.KA,2015 Q2,57.85460317,101.7547619,8.809365079,7.264285714,1.13724E+12,5.90193E+11,5.43267E+11,1.27369E+11,4.15897E+11,-1.05018E+11,NA,NA,NA,14440759000,3689979,123802.1538,150430.6154,1132396.077,60883.23077,30221.53846,8026546.923,5062602.231,293005.9231,-419203.1538,37083.30769
NBPK.KA,2015 Q3,46.48609375,102.82,9.067203125,6.8175,1.27527E+12,5.84729E+11,5.67505E+11,1.38522E+11,4.28983E+11,-1.08734E+11,NA,NA,NA,11671457000,3379763.615,132851.6923,131167.1538,646777.6923,68970.38462,18251.92308,7360381.308,4186264.231,256655.0769,-411796.3077,34408.15385
NBPK.KA,2015 Q4,41.9365625,104.8409375,10.751375,6.44828125,1.1917E+12,5.5217E+11,5.9201E+11,1.40135E+11,4.51875E+11,-1.10562E+11,NA,NA,NA,16050727000,3364486,131427.25,120498,441942,73695.25,10013.25,7121574.5,3768596,182292.25,-409906.25,28871.5
NBPK.KA,2016 Q1,33.4442623,104.6467213,12.83183607,6.261147541,1.43154E+12,5.64027E+11,7.90185E+11,1.15883E+11,6.74302E+11,-1.14291E+11,NA,NA,NA,12184489000,3947590.385,152194.9231,156260,1180214.923,61570.53846,23480.30769,8654262.077,5458624.846,283780.7692,-425438.2308,34792.15385
NBPK.KA,2016 Q2,45.5271875,104.5798438,13.22853125,6.0984375,1.27448E+12,5.41592E+11,8.03899E+11,1.39446E+11,6.64454E+11,-1.15241E+11,NA,NA,NA,15942792000,3859448,137792.6923,150128,983699.3846,67817.61538,16733.69231,8365590.538,5041054.462,285878.2308,-419600.6923,34598.61538
NBPK.KA,2016 Q3,44.85796875,104.5685938,13.98870313,5.9203125,1.39967E+12,6.0807E+11,9.31281E+11,1.31485E+11,7.99796E+11,-1.15809E+11,NA,NA,NA,11478191000,3596565.643,137476.5,129575.7143,969414.0714,69417.57143,11930.64286,7379305.643,4372211.571,215566.2143,-405060.9286,39296.07143
NBPK.KA,2016 Q4,49.15904762,104.6315873,12.32236508,5.910952381,1.41687E+12,6.03422E+11,8.17447E+11,1.72901E+11,6.44546E+11,-1.17007E+11,NA,NA,NA,15829005000,3343133.917,133992.25,102796.8333,823332.9167,68242.5,11257.5,6718650.417,3900781.75,148672.5,-396652.75,42093.16667
NBPK.KA,2017 Q1,51.62129032,104.686129,11.15024194,5.941854839,1.65713E+12,6.68884E+11,8.96281E+11,NA,NA,NA,NA,NA,NA,12405118000,4900073.846,132908.9231,185680.0769,1904360,50979.61538,38620.30769,10705673.23,7402724.154,401320.3846,-443683.3846,47593.92308
NBPK.KA,2017 Q2,48.10968254,104.6852381,9.497555556,5.98452381,1.58803E+12,6.32634E+11,8.93118E+11,2.07481E+11,6.85637E+11,-1.15166E+11,NA,NA,NA,13909739000,5276178.231,136046,212490.7692,2323198.769,46377.53846,35283.07692,11181600.23,7818049.615,406816.5385,-439119.3077,47343.84615
NBPK.KA,2017 Q3,48.18177419,105.2569355,8.733774194,5.993709677,1.74036E+12,6.98296E+11,9.66142E+11,2.09211E+11,7.56931E+11,-1.16666E+11,NA,NA,NA,12321003000,5435555.923,140690.7692,209217.3846,2514256.231,39870,24457.84615,11612407.54,8126071.692,447099.6923,-439587.9231,51757.61538
NBPK.KA,2017 Q4,55.21241935,106.1806452,10.47669355,5.990645161,1.68471E+12,6.58664E+11,8.73576E+11,1.69923E+11,7.03653E+11,-1.17694E+11,NA,8.33172E+11,NA,15968419000,5620556.846,120872.6923,207271,2760289.154,41012.30769,18463.92308,11749912.77,8347068.923,534942.9231,-442423.1538,57474.23077
NBPK.KA,2018 Q1,62.9057377,111.0455738,12.53081967,6.083278689,1.72706E+12,7.15059E+11,6.03993E+11,1.93108E+11,4.10885E+11,-1.17863E+11,NA,8.4837E+11,24689452000,14189302000,6001096.538,121859.5385,223016.1538,2374126.769,42572.92308,19360.69231,11936303.15,7714466.154,593642.4615,-438698.4615,64488.38462
NBPK.KA,2018 Q2,68.06546875,116.5670313,12.66125,6.3796875,1.6685E+12,7.286E+11,7.76902E+11,1.95604E+11,5.81298E+11,-1.18642E+11,NA,7.83653E+11,NA,16077760000,6394596.692,125205.6923,228573.1538,2297716.308,49131.23077,23044.38462,12271262.46,7419772.385,680466.3846,-440922.5385,74235.46154
NBPK.KA,2018 Q3,69.68730159,123.17,12.69,7.61047619,1.91064E+12,7.67862E+11,9.0074E+11,1.96907E+11,7.03833E+11,-1.22937E+11,NA,8.30859E+11,NA,13466348000,6765106.308,115162.1538,205602.8462,2492074.538,52735.61538,21313.46154,12538241.69,7322371.846,780949.0769,-440884.4615,87368.84615
NBPK.KA,2018 Q4,59.96557377,133.4777049,13.51377049,9.31557377,1.79953E+12,8.07826E+11,1.06797E+12,1.77833E+11,8.90136E+11,-1.25522E+11,NA,8.11574E+11,NA,17157914000,7035843.545,119389.7273,202900.4545,1951694.818,54994.18182,29313.09091,12760693.73,6370828.545,1171643.455,-441292.7273,98236.81818
NBPK.KA,2019 Q1,54.82311475,138.7672131,14.02139344,10.46344262,2.01131E+12,9.00976E+11,1.12614E+12,1.86287E+11,9.39848E+11,-1.34177E+11,NA,8.8552E+11,23586675000,15614637000,7246895.385,143807.4615,226991.0769,1694121.077,56178,25569,13032139.15,5890335.769,1308651.923,-449367.8462,111882.9231
NBPK.KA,2019 Q2,59.88015873,146.5609524,14.29449206,11.75634921,1.77862E+12,8.81304E+11,8.86056E+11,1.99527E+11,6.86529E+11,-1.34517E+11,44410173000,8.58007E+11,14840563000,20057123000,6726644.538,155857.6923,240376.9231,1695937.692,55253.38462,20250.46154,12291688.15,5860284,1060258,-452229.6923,99425.61538
NBPK.KA,2019 Q3,56.33634921,157.5777778,14.13771429,13.56984127,2.09347E+12,9.14578E+11,1.10986E+12,2.02715E+11,9.07147E+11,-1.4043E+11,68989470000,8.81161E+11,24969269000,18367012000,7353059.846,184626.2308,232662.2308,2916289.615,54696.76923,20072.38462,13749192.23,8173624.385,832060.8462,-466797.8462,115615.1538
NBPK.KA,2019 Q4,56.82095238,155.1090476,13.1072381,13.40920635,1.93816E+12,9.0801E+11,1.47908E+12,3.28994E+11,1.15008E+12,-1.42448E+11,40233644000,8.90791E+11,5151753000,18115110000,7409763.667,172954.25,212037.4167,2523634.667,52920.25,20528.16667,13966447.75,8140727.083,929145,-478779,120961.6667
NBPK.KA,2020 Q1,45.33516129,155.583871,12.49272581,13.41612903,2.19798E+12,9.69175E+11,1.39843E+12,3.33339E+11,1.06509E+12,-1.43695E+11,42520736000,9.81023E+11,11810233000,16638390000,7519878.692,186964.8462,222990.3077,2635448.462,49899.69231,34309.69231,14568033.46,8717628.538,948968.6923,-495774,126251.3846
NBPK.KA,2020 Q2,27.96047619,162.9260317,13.0537619,10.27539683,1.9527E+12,9.40884E+11,1.46475E+12,3.16444E+11,1.1453E+12,-1.49776E+11,22179604000,1.00686E+12,5318436000,31947322000,7596838.889,173571.4444,221864.7778,3116701.556,46240.22222,47258,15053265.22,9862638.111,884497,-505951.7778,130477
NBPK.KA,2020 Q3,40.89171875,166.5221875,13.31084375,7.0953125,2.33944E+12,8.94595E+11,1.60735E+12,3.2169E+11,1.28566E+12,-1.61421E+11,22430508000,1.03138E+12,18774723000,NA,7379917.75,196514,262099.625,2889112,48095,45928.875,16102282.75,10769294.5,793748.625,-524207.375,123824.25
NBPK.KA,2020 Q4,39.83333333,163.3283333,12.75825,7.226666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355429,196514,283003.5,2662321,47422,42551.5,16484836,10956108,815846,-526210,121858
UBL.KA,2013 Q2,94.04890625,98.42375,8.551109375,9.41875,NA,NA,NA,NA,NA,NA,NA,NA,NA,9357364000,3354604.667,133476.5833,117501.9167,789962.3333,66980.16667,12557.5,6846819.25,3933235.083,166629.25,-396726.6667,40915
UBL.KA,2013 Q3,105.8304688,102.7576563,8.036515625,9.00671875,8.11612E+11,3.83203E+11,4.59202E+11,NA,NA,-46268386000,69550760000,NA,NA,9920262000,3272785.846,135995.3846,125176.7692,460043.8462,72309.61538,13880.30769,7070622.231,3786361.538,254729.1538,-407253.1538,34904.92308
UBL.KA,2013 Q4,97.5815625,106.7714063,8.02671875,9.57609375,8.33004E+11,3.90724E+11,4.26684E+11,1.08032E+11,3.18653E+11,-48514330000,NA,NA,NA,11089573000,3426507.462,140734.5385,123553.7692,484524.6923,73996.53846,12031.30769,7231520.308,3849126.154,206009.2308,-408984,27678.61538
UBL.KA,2014 Q1,98.67557377,103.3257377,7.996540984,9.97147541,8.89526E+11,3.85426E+11,4.42656E+11,47943255000,3.94713E+11,-46391688000,NA,8.59204E+11,12684591000,10257515000,3557653.615,151176.1538,123706,620547.6154,73847.69231,11019.30769,7526956.154,4134944.154,221543.9231,-404416.6154,29803.76923
UBL.KA,2014 Q2,103.0392063,98.18111111,7.797952381,10.00111111,9.05169E+11,3.76779E+11,4.44352E+11,1.19289E+11,3.25063E+11,-46125898000,NA,8.77146E+11,14687576000,11796601000,3637117.077,147945.0769,140846.0769,759981.3077,73194.23077,10056.92308,7697086,4328704.385,278741.7692,-402655.9231,28641.46154
UBL.KA,2014 Q3,97.6321875,100.3034375,8.332765625,9.968125,9.1821E+11,4.13057E+11,4.3674E+11,39169663000,3.97571E+11,-46797522000,NA,8.75967E+11,22487885000,11514947000,3691597.615,131720.3846,143868.2308,620979.2308,71771.84615,8538.923077,7994732.385,4381218.154,288290.6923,-413730.1538,29606.38462
UBL.KA,2014 Q4,73.21125,101.798125,8.163734375,9.7378125,9.27561E+11,4.211E+11,4.24741E+11,25064810000,3.99676E+11,-47097075000,NA,8.96367E+11,13661801000,13344715000,3648248.692,142519.8462,137081.5385,664252.6923,71889.84615,11309.46154,7746917.538,4246624.231,289184.0769,-411976.1538,30962.30769
UBL.KA,2015 Q1,48.47409836,101.2793443,8.074163934,8.471311475,9.51902E+11,4.42776E+11,4.86993E+11,37737478000,4.49256E+11,-46917428000,NA,9.15953E+11,14175895000,13580553000,3887476.846,132537.1538,148137.8462,1230866,61080.61538,26438,8401234,5431944.923,290852.9231,-419973,33677.53846
UBL.KA,2015 Q2,57.85460317,101.7547619,8.809365079,7.264285714,1.00562E+12,4.29788E+11,5.71752E+11,55132241000,5.1662E+11,-47772171000,NA,9.65734E+11,14547568000,14660759000,3689979,123802.1538,150430.6154,1132396.077,60883.23077,30221.53846,8026546.923,5062602.231,293005.9231,-419203.1538,37083.30769
UBL.KA,2015 Q3,46.48609375,102.82,9.067203125,6.8175,1.05902E+12,4.47765E+11,6.08323E+11,65154308000,5.43169E+11,-48569958000,NA,1.01162E+12,21144198000,14368536000,3379763.615,132851.6923,131167.1538,646777.6923,68970.38462,18251.92308,7360381.308,4186264.231,256655.0769,-411796.3077,34408.15385
UBL.KA,2015 Q4,41.9365625,104.8409375,10.751375,6.44828125,1.05805E+12,4.77416E+11,6.50643E+11,51528871000,5.99114E+11,-49208975000,NA,1.01039E+12,14971549000,15248995000,3364486,131427.25,120498,441942,73695.25,10013.25,7121574.5,3768596,182292.25,-409906.25,28871.5
UBL.KA,2016 Q1,33.4442623,104.6467213,12.83183607,6.261147541,1.11995E+12,4.73072E+11,7.10874E+11,43796196000,6.67078E+11,-42673154000,NA,1.05347E+12,13928879000,14079931000,3947590.385,152194.9231,156260,1180214.923,61570.53846,23480.30769,8654262.077,5458624.846,283780.7692,-425438.2308,34792.15385
UBL.KA,2016 Q2,45.5271875,104.5798438,13.22853125,6.0984375,1.13898E+12,4.64922E+11,7.81525E+11,50658926000,7.30866E+11,-44388356000,NA,1.08306E+12,21120865000,16274403000,3859448,137792.6923,150128,983699.3846,67817.61538,16733.69231,8365590.538,5041054.462,285878.2308,-419600.6923,34598.61538
